NG_1,NG_2,NH_1,NH_2,T5_1,T5_2,TRQ_1,TRQ_2,OIL_PRESS_1,OIL_PRESS_2,OIL_TEMP_1,FF_1,FF_2
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.7
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.7
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,81.3,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,81.3,53.0,223.0,222.0
83.5,83.5,90.0,90.0,598.0,598.0,465.0,465.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.8
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,89.9,89.9,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,81.3,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,222.9
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,81.3,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,,53.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.0
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.1,90.1,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.1,90.1,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.1,90.1,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.1,90.1,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.1,90.1,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,81.3,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.2
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.1,90.1,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.1,90.1,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.1,90.1,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.1,90.1,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.1,90.1,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,90.0,90.0,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.5
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,469.0,469.0,81.0,,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,81.3,52.0,223.0,223.4
83.5,83.5,89.9,89.9,598.0,598.0,468.0,468.0,81.0,,52.0,223.0,223.3
83.5,83.5,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,52.0,223.0,223.2
83.4,83.4,90.0,90.0,598.0,598.0,467.0,467.0,81.0,,52.0,223.0,223.2
83.4,83.4,90.0,90.0,598.0,598.0,466.0,466.0,81.0,,52.0,223.0,223.0
83.4,83.4,90.0,90.0,597.0,597.0,465.0,465.0,81.0,81.3,52.0,223.0,223.0
83.4,83.4,90.0,90.0,597.0,597.0,464.0,464.0,81.0,,52.0,223.0,222.9
83.3,83.3,90.0,90.0,597.0,597.0,464.0,464.0,81.0,,52.0,223.0,222.9
83.3,83.3,90.0,90.0,597.0,597.0,463.0,463.0,81.0,,52.0,223.0,222.8
83.3,83.3,90.0,90.0,597.0,597.0,461.0,461.0,81.0,81.2,52.0,223.0,222.6
83.3,83.3,90.0,90.0,597.0,597.0,461.0,461.0,81.0,,52.0,223.0,222.6
83.3,83.3,90.0,90.0,596.0,596.0,460.0,460.0,81.0,,52.0,223.0,222.5
83.2,83.2,90.0,90.0,596.0,596.0,459.0,459.0,81.0,,52.0,222.0,222.4
83.2,83.2,90.0,90.0,596.0,596.0,458.0,458.0,81.0,,52.0,222.0,222.3
83.2,83.2,90.0,90.0,596.0,596.0,458.0,458.0,81.0,,52.0,222.0,222.3
83.2,83.2,90.0,90.0,596.0,596.0,456.0,456.0,81.0,,52.0,222.0,222.2
83.2,83.2,90.0,90.0,596.0,596.0,456.0,456.0,81.0,,52.0,222.0,222.2
83.2,83.2,90.0,90.0,596.0,596.0,455.0,455.0,81.0,,52.0,222.0,222.0
83.1,83.1,90.0,90.0,596.0,596.0,454.0,454.0,81.0,,52.0,222.0,222.0
83.1,83.1,90.0,90.0,596.0,596.0,454.0,454.0,81.0,,52.0,222.0,222.0
83.1,83.1,90.0,90.0,596.0,596.0,453.0,453.0,81.0,,52.0,222.0,222.0
83.1,83.1,90.0,90.0,595.0,595.0,453.0,453.0,81.0,,52.0,222.0,221.9
83.1,83.1,90.0,90.0,595.0,595.0,452.0,452.0,81.0,81.2,52.0,222.0,221.9
83.1,83.1,90.0,90.0,595.0,595.0,451.0,451.0,81.0,81.2,52.0,222.0,221.8
83.1,83.1,90.0,90.0,595.0,595.0,451.0,451.0,81.0,,52.0,222.0,221.8
83.1,83.1,90.0,90.0,595.0,595.0,451.0,451.0,81.0,,52.0,222.0,221.8
