Nor_Vel,East_Vel,Down_Vel,LAT,Long,Nx_Accel,Ny_Accel,Nz_Accel,Nor_Accel,Mag_Head,Roll,Pitch,True_Head,Gnd_Track,Roll_Rate,Pitch_Rate,Yaw_Rate,TAS,CAS,Gnd_Speed,MACH,True_AOA,Indi_AOA,Corr_Alt,SYS_Alt,BARO_Alt,RALT_Alt,Wind_Mag,Wind_Dir,MS_Mode,AC_Mode,FOM,Fuel,UTC
349,-207,12,-0.171904,-0.280152,-0.828675,0.923925,10.448925,1.07216,336,-4.822998,1.686401,322.223511,343,1.032715,0.131836,-0.153809,536,360,406,0.894531,2,-2,27968,28192,27980,,142,316,0,1,1,3316,54936368
349,-207,12,-0.171903,-0.280153,-0.8382,0.8001,10.448925,1.071554,336,-4.707642,1.697388,322.212524,343,1.186523,0.153809,-0.131836,536,360,406,0.894531,2,-2,27968,28192,27980,,142,316,0,1,1,3316,54936476
349,-208,12,-0.171903,-0.280153,-0.752475,0.714375,10.5156,1.077234,336,-4.586792,1.708374,322.196045,343,1.296387,0.109863,-0.153809,536,360,406,0.894531,2,-2,27965,28192,27980,,142,316,0,1,1,3316,54936572
349,-208,11,-0.171902,-0.280154,-0.733425,0.752475,10.3632,1.061727,336,-4.449463,1.71936,322.179565,343,1.472168,0.109863,-0.153809,536,359,406,0.894531,3,-2,27965,28188,27978,,142,316,0,1,1,3315,54936676
349,-208,11,-0.171901,-0.280155,-0.8382,0.6096,10.429875,1.068576,336,-4.301147,1.730347,322.163086,343,1.538086,0.131836,-0.131836,536,360,406,0.894531,3,-2,27963,28188,27978,,142,316,0,1,1,3315,54936768
348,-208,11,-0.1719,-0.280155,-0.78105,0.714375,10.4013,1.065625,336,-4.141846,1.746826,322.146606,343,1.713867,0.131836,-0.109863,536,359,406,0.894531,2,-2,27963,28184,27978,,142,316,0,1,1,3315,54936876
348,-208,11,-0.171899,-0.280156,-0.66675,0.619125,10.372725,1.061501,336,-3.982544,1.757813,322.13562,343,1.713867,0.131836,-0.109863,536,360,406,0.894531,3,-2,27960,28184,27973,,142,316,0,1,1,3315,54936968
348,-208,11,-0.171898,-0.280156,-0.6858,0.62865,10.315576,1.055781,336,-3.80127,1.774292,322.124634,343,1.779785,0.219727,-0.109863,536,359,406,0.894531,3,-2,27960,28184,27973,,142,316,0,1,1,3314,54937076
348,-208,11,-0.171897,-0.280157,-0.6858,0.6477,10.467975,1.071258,336,-3.619995,1.790771,322.113647,343,1.933594,0.153809,-0.109863,536,359,406,0.894531,3,-2,27958,28180,27970,,142,316,0,1,1,3314,54937168
348,-208,11,-0.171896,-0.280158,-0.676275,0.600075,10.4775,1.071924,336,-3.422241,1.807251,322.097168,343,1.977539,0.175781,-0.109863,536,359,406,0.894531,3,-2,27955,28180,27968,,142,316,0,1,1,3314,54937276
348,-209,11,-0.171895,-0.280158,-0.66675,0.523875,10.4013,1.063814,336,-3.22998,1.829224,322.086182,343,1.889648,0.197754,-0.109863,536,359,406,0.894531,3,-2,27955,28180,27968,,142,316,0,1,1,3314,54937368
348,-209,11,-0.171894,-0.280159,-0.7239,0.561975,10.4775,1.071896,336,-3.026733,1.851196,322.075195,343,1.933594,0.197754,-0.109863,536,359,406,0.894531,3,-2,27953,28176,27965,,142,316,0,1,1,3314,54937476
348,-209,11,-0.171894,-0.28016,-0.6096,0.5334,10.4013,1.063318,336,-2.856445,1.867676,322.064209,343,1.560059,0.219727,-0.109863,536,359,405,0.894531,3,-2,27950,28176,27963,,142,316,0,1,1,3314,54937572
347,-209,11,-0.171893,-0.28016,-0.762,0.485775,10.429875,1.066919,336,-2.719116,1.895142,322.053223,343,1.120605,0.197754,-0.131836,536,359,405,0.894531,3,-2,27950,28176,27963,,142,316,0,1,1,3314,54937676
347,-209,11,-0.171892,-0.280161,-0.62865,0.4953,10.544175,1.077776,336,-2.636719,1.911621,322.036743,343,0.593262,0.197754,-0.131836,536,359,405,0.892578,2,-2,27948,28172,27960,,142,316,0,1,1,3313,54937768
347,-209,11,-0.171891,-0.280161,-0.619125,0.55245,10.53465,1.076825,336,-2.609253,1.928101,322.020264,343,-0.021973,0.153809,-0.131836,536,359,405,0.894531,3,-2,27948,28172,27960,,142,316,0,1,1,3314,54937876
347,-209,11,-0.17189,-0.280162,-0.762,0.485775,10.5918,1.083353,336,-2.647705,1.94458,322.009277,343,-0.571289,0.131836,-0.109863,536,359,405,0.892578,3,-2,27945,28172,27960,,142,316,0,1,1,3315,54937968
347,-209,10,-0.171889,-0.280163,-0.59055,0.4953,10.42035,1.064987,336,-2.735596,1.96106,321.998291,343,-0.98877,0.131836,-0.109863,536,359,405,0.892578,3,-2,27945,28168,27958,,142,316,0,1,1,3315,54938076
347,-209,10,-0.171888,-0.280163,-0.542925,0.466725,10.3632,1.05889,336,-2.867432,1.966553,321.987305,343,-1.560059,0.087891,-0.109863,536,359,405,0.892578,3,-2,27943,28168,27955,,142,316,0,1,1,3316,54938168
347,-209,10,-0.171887,-0.280164,-0.695325,0.600075,10.372725,1.061112,336,-3.026733,1.972046,321.970825,343,-1.669922,0.043945,-0.131836,536,359,405,0.892578,3,-2,27943,28168,27955,,142,316,0,1,1,3316,54938276
347,-210,10,-0.171886,-0.280165,-0.600075,0.5715,10.287,1.05183,336,-3.213501,1.983032,321.959839,343,-1.911621,0.065918,-0.153809,535,359,405,0.892578,3,-2,27943,28164,27955,,142,316,0,1,1,3316,54938368
346,-210,10,-0.171886,-0.280165,-0.619125,0.466725,10.2489,1.047876,336,-3.400269,1.983032,321.943359,343,-1.713867,0.043945,-0.175781,535,359,405,0.892578,3,-2,27940,28164,27953,,142,316,0,1,1,3317,54938476
346,-210,10,-0.171885,-0.280166,-0.676275,0.59055,10.334625,1.057358,336,-3.548584,1.988525,321.921387,343,-1.40625,0.043945,-0.219727,535,359,405,0.892578,3,-2,27938,28164,27950,,142,316,0,1,1,3317,54938572
346,-210,10,-0.171884,-0.280166,-0.695325,0.5715,10.344151,1.058454,336,-3.691406,1.994019,321.899414,343,-1.208496,0.043945,-0.241699,535,359,405,0.892578,3,-2,27938,28160,27950,,142,316,0,1,1,3317,54938676
346,-210,10,-0.171883,-0.280167,-0.78105,0.6858,10.334625,1.058483,336,-3.80127,1.988525,321.877441,343,-1.032715,0.021973,-0.219727,535,359,405,0.892578,3,-2,27935,28160,27948,,142,316,0,1,1,3317,54938768
346,-210,9,-0.171882,-0.280168,-0.676275,0.561975,10.144125,1.03802,336,-3.900146,1.994019,321.855469,343,-0.834961,0.021973,-0.219727,535,359,405,0.892578,3,-2,27935,28160,27948,,142,316,0,1,1,3317,54938876
346,-210,9,-0.171881,-0.280168,-0.809625,0.51435,10.22985,1.047543,336,-3.971558,1.994019,321.833496,343,-0.637207,0.0,-0.197754,535,359,405,0.892578,3,-2,27933,28160,27945,,142,316,0,1,1,3317,54938968
346,-210,9,-0.17188,-0.280169,-0.66675,0.6096,10.15365,1.03912,336,-4.026489,1.994019,321.80603,343,-0.461426,0.043945,-0.241699,535,359,405,0.892578,2,-2,27933,28156,27945,,142,316,0,1,1,3318,54939076
345,-210,9,-0.171879,-0.28017,-0.74295,0.600075,10.191751,1.043517,336,-4.059448,1.999512,321.784058,343,-0.373535,0.043945,-0.241699,535,359,405,0.892578,3,-2,27930,28156,27943,,142,316,0,1,1,3318,54939168
345,-211,9,-0.171878,-0.28017,-0.762,0.581025,10.0965,1.033914,336,-4.086914,2.005005,321.762085,343,-0.175781,0.131836,-0.219727,535,359,404,0.892578,2,-2,27928,28156,27943,,142,316,0,1,1,3318,54939276
345,-211,9,-0.171878,-0.280171,-0.762,0.62865,10.258425,1.050543,336,-4.092407,2.010498,321.734619,343,-0.021973,0.131836,-0.219727,535,359,404,0.892578,2,-2,27928,28152,27943,,142,316,0,1,1,3318,54939368
345,-211,9,-0.171877,-0.280172,-0.70485,0.59055,10.163176,1.0403,336,-4.081421,2.026978,321.712646,343,0.087891,0.087891,-0.219727,535,359,404,0.892578,3,-2,27928,28152,27943,,142,316,0,1,1,3318,54939476
345,-211,9,-0.171876,-0.280172,-0.771525,0.619125,10.220325,1.046683,336,-4.053955,2.032471,321.690674,342,0.32959,0.109863,-0.219727,535,359,404,0.892578,2,-2,27928,28152,27940,,142,316,0,1,1,3318,54939572
345,-211,9,-0.171875,-0.280173,-0.790575,0.638175,10.1727,1.04203,336,-4.026489,2.043457,321.668701,342,0.219727,0.109863,-0.219727,535,358,404,0.890625,3,-2,27925,28152,27938,,141,316,0,1,1,3318,54939676
345,-211,9,-0.171874,-0.280173,-0.762,0.59055,10.144125,1.038737,336,-3.988037,2.054443,321.646729,342,0.549316,0.087891,-0.197754,535,358,404,0.890625,2,-2,27925,28148,27938,,141,316,0,1,1,3318,54939768
344,-211,8,-0.171873,-0.280174,-0.733425,0.59055,10.086975,1.032703,336,-3.949585,2.059937,321.624756,342,0.285645,0.131836,-0.197754,535,358,404,0.890625,2,-2,27925,28148,27938,,141,316,0,1,1,3318,54939876
344,-211,8,-0.171872,-0.280175,-0.714375,0.561975,10.144125,1.038266,336,-3.911133,2.070923,321.602783,342,0.505371,0.131836,-0.197754,534,358,404,0.890625,2,-2,27920,28148,27933,,141,316,0,1,1,3318,54939968
344,-211,8,-0.171871,-0.280175,-0.752475,0.59055,10.22985,1.047327,335,-3.872681,2.081909,321.580811,342,0.307617,0.109863,-0.219727,534,358,404,0.890625,3,-2,27920,28148,27933,,141,316,0,1,1,3319,54940080
344,-212,8,-0.17187,-0.280176,-0.78105,0.638175,10.2108,1.045723,335,-3.839722,2.092896,321.553345,342,0.307617,0.131836,-0.241699,534,358,404,0.890625,3,-2,27920,28144,27933,,141,316,0,1,1,3319,54940168
344,-212,8,-0.17187,-0.280177,-0.771525,0.638175,10.239375,1.048545,335,-3.817749,2.103882,321.531372,342,0.263672,0.109863,-0.219727,534,358,404,0.890625,3,-2,27918,28144,27930,,141,316,0,1,1,3319,54940276
344,-212,8,-0.171869,-0.280177,-0.790575,0.55245,10.07745,1.031945,335,-3.795776,2.114868,321.509399,342,0.241699,0.175781,-0.197754,534,358,404,0.890625,2,-2,27918,28144,27933,,141,316,0,1,1,3319,54940368
344,-212,8,-0.171868,-0.280178,-0.81915,0.6096,10.15365,1.040052,335,-3.773804,2.125854,321.49292,342,0.197754,0.131836,-0.153809,534,358,404,0.890625,2,-2,27915,28144,27930,,141,316,0,1,1,3319,54940476
343,-212,8,-0.171867,-0.280178,-0.752475,0.619125,10.11555,1.035717,335,-3.751831,2.136841,321.47644,342,0.197754,0.131836,-0.131836,534,358,404,0.890625,3,-2,27915,28140,27930,,141,316,0,1,1,3319,54940572
343,-212,8,-0.171866,-0.280179,-0.74295,0.62865,10.0965,1.03373,335,-3.740845,2.147827,321.465454,342,0.0,0.153809,-0.153809,534,358,404,0.890625,2,-2,27915,28140,27928,,141,316,0,1,1,3319,54940676
343,-212,8,-0.171865,-0.28018,-0.6858,0.581025,10.182225,1.041903,335,-3.751831,2.158813,321.448975,342,-0.087891,0.087891,-0.153809,534,358,404,0.890625,3,-2,27915,28140,27928,,141,316,0,1,1,3319,54940768
343,-212,7,-0.171864,-0.28018,-0.762,0.6096,10.344151,1.059007,335,-3.78479,2.164307,321.432495,342,-0.41748,0.109863,-0.153809,534,358,403,0.890625,3,-2,27915,28140,27928,,141,316,0,1,1,3319,54940876
343,-213,7,-0.171863,-0.280181,-0.733425,0.561975,10.182225,1.042224,335,-3.856201,2.1698,321.410522,342,-0.703125,0.109863,-0.197754,534,358,403,0.890625,3,-2,27915,28140,27928,,141,316,0,1,1,3319,54940968
343,-213,7,-0.171862,-0.280182,-0.771525,0.6096,10.22985,1.047514,335,-3.922119,2.175293,321.38855,342,-0.812988,0.065918,-0.241699,534,358,403,0.890625,3,-2,27913,28136,27925,,141,316,0,1,1,3319,54941076
343,-213,7,-0.171862,-0.280182,-0.78105,0.6477,10.106025,1.035168,335,-4.031982,2.180786,321.366577,342,-1.142578,0.043945,-0.241699,534,358,403,0.890625,3,-2,27913,28136,27925,,141,316,0,1,1,3319,54941168
342,-213,7,-0.171861,-0.280183,-0.790575,0.62865,10.3251,1.057495,335,-4.147339,2.180786,321.344604,342,-1.164551,0.065918,-0.219727,534,358,403,0.890625,3,-2,27913,28136,27925,,141,316,0,1,1,3319,54941276
342,-213,7,-0.17186,-0.280184,-0.752475,0.638175,10.220325,1.046636,335,-4.279175,2.186279,321.322632,342,-1.296387,0.087891,-0.197754,534,358,403,0.890625,2,-2,27913,28136,27925,,141,316,0,1,1,3319,54941368
342,-213,7,-0.171859,-0.280184,-0.81915,0.657225,10.11555,1.036624,335,-4.394531,2.197266,321.300659,342,-1.274414,0.109863,-0.197754,534,358,403,0.888672,3,-2,27910,28136,27923,,141,316,0,1,1,3319,54941476
342,-213,7,-0.171858,-0.280185,-0.8001,0.676275,10.144125,1.0395,335,-4.526367,2.202759,321.278687,342,-1.186523,0.109863,-0.219727,534,358,403,0.888672,3,-2,27908,28132,27920,,141,316,0,1,1,3319,54941572
342,-213,7,-0.171857,-0.280185,-0.8763,0.733425,10.2108,1.04716,335,-4.630737,2.213745,321.256714,342,-1.07666,0.087891,-0.241699,534,358,403,0.888672,3,-2,27908,28132,27920,,141,316,0,1,1,3318,54941676
342,-214,6,-0.171856,-0.280186,-0.809625,0.676275,10.11555,1.036746,335,-4.740601,2.224731,321.229248,342,-1.010742,0.131836,-0.285645,534,358,403,0.890625,3,-2,27908,28132,27920,,141,316,0,1,1,3318,54941768
341,-214,6,-0.171855,-0.280187,-0.828675,0.714375,10.11555,1.037093,335,-4.828491,2.235718,321.196289,342,-0.834961,0.153809,-0.285645,534,358,403,0.888672,3,-2,27905,28128,27918,,141,316,0,1,1,3318,54941876
341,-214,6,-0.171855,-0.280187,-0.9144,0.676275,10.163176,1.042527,335,-4.927368,2.252197,321.168823,342,-0.98877,0.197754,-0.307617,534,358,403,0.888672,3,-2,27905,28128,27918,,141,316,0,1,1,3318,54941968
341,-214,6,-0.171854,-0.280188,-0.904875,0.809625,10.26795,1.053704,335,-5.015259,2.268677,321.135864,342,-0.944824,0.307617,-0.285645,534,358,403,0.888672,3,-2,27905,28128,27918,,141,316,0,1,1,3318,54942076
341,-214,6,-0.171853,-0.280189,-0.866775,0.714375,10.353675,1.061668,335,-5.114136,2.301636,321.108398,342,-1.054688,0.32959,-0.285645,534,357,403,0.888672,3,-2,27905,28128,27918,,141,316,0,1,1,3317,54942168
341,-214,6,-0.171852,-0.280189,-0.923925,0.762,10.3632,1.06339,335,-5.218506,2.334595,321.075439,342,-1.032715,0.351563,-0.285645,534,358,402,0.888672,3,-2,27903,28128,27915,,141,316,0,1,1,3317,54942276
341,-214,6,-0.171851,-0.28019,-0.942975,0.8001,10.53465,1.081164,335,-5.31189,2.367554,321.04248,342,-0.900879,0.351563,-0.285645,533,357,402,0.888672,3,-2,27900,28128,27915,,141,316,0,1,1,3317,54942368
340,-215,6,-0.17185,-0.280191,-0.9525,0.790575,10.57275,1.085088,335,-5.388794,2.400513,321.009521,342,-0.65918,0.307617,-0.307617,533,357,402,0.888672,3,-2,27900,28124,27915,,141,316,0,1,1,3317,54942476
340,-215,6,-0.171849,-0.280191,-1.000125,0.8382,10.7061,1.099303,335,-5.443726,2.422485,320.976563,342,-0.373535,0.307617,-0.307617,533,357,402,0.888672,3,-2,27900,28124,27915,,141,316,0,1,1,3317,54942572
340,-215,6,-0.171848,-0.280192,-0.9525,0.790575,10.620375,1.089931,335,-5.482178,2.449951,320.943604,342,-0.307617,0.285645,-0.307617,533,357,402,0.888672,3,-2,27900,28124,27913,,141,316,0,1,1,3317,54942676
340,-215,5,-0.171848,-0.280192,-0.962025,0.828675,10.696575,1.097931,335,-5.498657,2.471924,320.910645,342,-0.043945,0.219727,-0.307617,533,357,402,0.888672,3,-2,27900,28124,27913,,141,316,0,1,1,3317,54942768
340,-215,5,-0.171847,-0.280193,-1.057275,0.85725,10.7823,1.10767,335,-5.509644,2.488403,320.877686,342,-0.065918,0.263672,-0.285645,533,357,402,0.888672,3,-2,27900,28124,27913,,141,316,0,1,1,3317,54942876
339,-215,5,-0.171846,-0.280194,-0.9906,0.8382,10.772775,1.105964,335,-5.509644,2.510376,320.844727,342,0.087891,0.153809,-0.285645,533,357,402,0.888672,3,-2,27900,28124,27913,,141,316,0,1,1,3316,54942968
339,-215,5,-0.171845,-0.280194,-0.9906,0.790575,10.696575,1.098001,335,-5.509644,2.521362,320.817261,342,0.065918,0.175781,-0.241699,533,357,402,0.888672,3,-2,27900,28124,27913,,141,316,0,1,1,3316,54943076
339,-216,5,-0.171844,-0.280195,-1.019175,0.85725,10.72515,1.101482,335,-5.50415,2.543335,320.795288,341,0.087891,0.241699,-0.241699,533,357,402,0.888672,3,-2,27900,28124,27913,,141,316,0,1,1,3316,54943168
339,-216,5,-0.171843,-0.280196,-1.000125,0.733425,10.620375,1.090072,335,-5.493164,2.559814,320.767822,341,0.043945,0.219727,-0.263672,533,357,402,0.888672,3,-2,27898,28120,27910,,141,316,0,1,1,3316,54943276
339,-216,5,-0.171842,-0.280196,-1.08585,0.85725,10.696575,1.099201,335,-5.482178,2.581787,320.740356,341,0.043945,0.241699,-0.263672,533,357,402,0.888672,3,-2,27895,28120,27908,,141,316,0,1,1,3316,54943368
338,-216,5,-0.171841,-0.280197,-1.114425,0.847725,10.668,1.096524,335,-5.476685,2.60376,320.707397,341,-0.065918,0.219727,-0.263672,533,357,402,0.888672,3,-2,27895,28120,27908,,141,316,0,1,1,3315,54943476
338,-216,5,-0.171841,-0.280198,-1.0287,0.8001,10.648951,1.093529,335,-5.476685,2.625732,320.679932,341,0.043945,0.263672,-0.263672,533,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3315,54943572
338,-216,5,-0.17184,-0.280198,-1.0287,0.809625,10.696575,1.098393,335,-5.476685,2.647705,320.646973,341,-0.153809,0.263672,-0.285645,532,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3315,54943676
338,-217,5,-0.171839,-0.280199,-1.08585,0.809625,10.72515,1.101838,335,-5.471191,2.669678,320.619507,341,0.087891,0.241699,-0.285645,533,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54943768
338,-217,5,-0.171838,-0.2802,-1.057275,0.771525,10.648951,1.093652,335,-5.476685,2.69165,320.592041,341,-0.065918,0.241699,-0.263672,532,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54943876
337,-217,4,-0.171837,-0.2802,-1.114425,0.866775,10.57275,1.086913,334,-5.476685,2.713623,320.559082,341,-0.087891,0.263672,-0.263672,532,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54943968
337,-217,4,-0.171836,-0.280201,-1.076325,0.790575,10.753725,1.10454,334,-5.487671,2.730103,320.531616,341,-0.087891,0.219727,-0.263672,532,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54944080
337,-217,4,-0.171835,-0.280201,-1.0287,0.85725,10.7442,1.1034,334,-5.498657,2.746582,320.50415,341,-0.087891,0.263672,-0.241699,532,357,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54944168
337,-217,4,-0.171835,-0.280202,-1.057275,0.8001,10.68705,1.097628,334,-5.509644,2.768555,320.482178,341,-0.087891,0.241699,-0.241699,532,356,401,0.886719,3,-2,27893,28120,27908,,141,316,0,1,1,3313,54944276
337,-217,4,-0.171834,-0.280203,-1.00965,0.790575,10.7061,1.099037,334,-5.52063,2.785034,320.454712,341,-0.065918,0.263672,-0.241699,532,356,401,0.886719,3,-2,27895,28120,27910,,141,316,0,1,1,3314,54944368
336,-218,4,-0.171833,-0.280203,-1.057275,0.809625,10.696575,1.098625,334,-5.526123,2.8125,320.427246,341,-0.131836,0.241699,-0.241699,532,356,401,0.886719,3,-2,27895,28120,27910,,141,316,0,1,1,3314,54944476
336,-218,4,-0.171832,-0.280204,-1.038225,0.771525,10.658475,1.094393,334,-5.531616,2.834473,320.39978,341,-0.043945,0.285645,-0.241699,532,356,401,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54944572
336,-218,4,-0.171831,-0.280205,-1.0668,0.8001,10.6299,1.091905,334,-5.537109,2.856445,320.372314,341,-0.131836,0.263672,-0.263672,532,356,400,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3315,54944676
336,-218,4,-0.17183,-0.280205,-1.057275,0.81915,10.7823,1.10733,334,-5.542603,2.883911,320.339355,341,0.0,0.307617,-0.263672,532,356,400,0.884766,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54944768
335,-218,3,-0.171829,-0.280206,-1.12395,0.81915,10.753725,1.105106,334,-5.548096,2.905884,320.31189,341,-0.219727,0.32959,-0.263672,532,356,400,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54944876
335,-218,3,-0.171828,-0.280207,-1.0668,0.828675,10.7823,1.107448,334,-5.553589,2.93335,320.284424,341,0.0,0.285645,-0.263672,532,356,400,0.884766,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54944968
335,-219,3,-0.171828,-0.280207,-1.08585,0.771525,10.76325,1.105454,334,-5.559082,2.966309,320.256958,341,0.021973,0.439453,-0.241699,532,356,400,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54945076
335,-219,3,-0.171827,-0.280208,-1.171575,0.74295,11.06805,1.13708,334,-5.526123,3.02124,320.223999,341,0.505371,0.681152,-0.219727,532,356,400,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54945168
335,-219,3,-0.171826,-0.280209,-1.095375,0.771525,11.1252,1.142138,334,-5.449219,3.098145,320.196533,341,1.010742,0.856934,-0.197754,532,356,400,0.886719,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54945276
334,-219,3,-0.171825,-0.280209,-1.1049,0.74295,11.363325,1.166164,334,-5.300903,3.191528,320.169067,341,1.691895,1.07666,-0.175781,531,356,400,0.884766,3,-2,27895,28120,27908,,141,316,0,1,1,3314,54945368
334,-219,3,-0.171824,-0.28021,-1.143,0.7239,11.744325,1.204984,334,-5.092163,3.301392,320.141602,341,2.285156,1.098633,-0.131836,532,356,400,0.884766,3,-2,27898,28120,27910,,141,316,0,1,1,3314,54945476
334,-219,2,-0.171823,-0.280211,-1.228725,0.6858,12.068175,1.238421,334,-4.839478,3.411255,320.119629,341,2.680664,1.142578,-0.131836,532,356,400,0.884766,3,-2,27898,28120,27910,,141,316,0,1,1,3313,54945572
334,-219,2,-0.171822,-0.280211,-1.20015,0.7239,12.24915,1.256372,334,-4.54834,3.526611,320.092163,341,2.966309,1.164551,-0.153809,531,356,399,0.884766,3,-1,27898,28120,27910,,141,316,0,1,1,3314,54945676
333,-220,2,-0.171822,-0.280212,-1.2192,0.66675,12.5349,1.2852,334,-4.251709,3.636475,320.07019,341,3.14209,1.07666,-0.153809,531,356,399,0.884766,3,-1,27898,28120,27910,,141,316,0,1,1,3314,54945768
333,-220,2,-0.171821,-0.280213,-1.190625,0.59055,12.6492,1.296172,334,-3.949585,3.740845,320.048218,341,2.878418,1.032715,-0.109863,531,356,399,0.884766,3,-1,27898,28124,27910,,141,316,0,1,1,3314,54945876
333,-220,2,-0.17182,-0.280213,-1.2192,0.504825,12.811125,1.312591,334,-3.674927,3.834229,320.031738,341,2.636719,0.900879,-0.131836,531,356,399,0.884766,3,-1,27898,28124,27910,,141,316,0,1,1,3314,54945968
333,-220,2,-0.171819,-0.280214,-1.171575,0.47625,12.868275,1.317756,334,-3.438721,3.911133,320.015259,340,2.219238,0.812988,-0.087891,531,356,399,0.884766,3,-1,27898,28124,27910,,141,316,0,1,1,3313,54946080
333,-220,1,-0.171818,-0.280215,-1.133475,0.390525,12.954,1.325951,334,-3.240967,3.99353,320.004272,340,1.867676,0.791016,-0.087891,531,356,399,0.884766,3,-1,27900,28124,27913,,141,316,0,1,1,3313,54946168
332,-220,1,-0.171817,-0.280215,-1.2192,0.40005,12.849225,1.315947,334,-3.070679,4.070435,319.993286,340,1.472168,0.769043,-0.065918,531,355,399,0.884766,3,-1,27903,28128,27915,,141,316,0,1,1,3314,54946276
332,-220,1,-0.171816,-0.280216,-1.16205,0.276225,12.906375,1.321191,334,-2.938843,4.147339,319.9823,340,1.252441,0.791016,-0.043945,531,355,398,0.884766,3,-1,27903,28128,27915,,141,316,0,1,1,3313,54946368
332,-220,1,-0.171816,-0.280217,-1.095375,0.333375,12.82065,1.311738,334,-2.817993,4.21875,319.971313,340,1.010742,0.769043,-0.043945,531,355,398,0.884766,3,-1,27903,28128,27915,,141,316,0,1,1,3313,54946476
332,-220,1,-0.171815,-0.280217,-1.0668,0.28575,12.93495,1.323043,334,-2.724609,4.301147,319.96582,340,0.900879,0.791016,-0.043945,531,355,398,0.884766,3,-1,27905,28132,27918,,141,316,0,1,1,3313,54946572
331,-220,0,-0.171814,-0.280218,-1.152525,0.295275,13.115925,1.34208,334,-2.625732,4.378052,319.954834,340,0.834961,0.791016,-0.065918,530,355,398,0.882813,3,-1,27905,28132,27918,,141,316,0,1,1,3312,54946676
331,-220,0,-0.171813,-0.280219,-1.095375,0.1905,13.134975,1.343568,334,-2.548828,4.460449,319.943848,340,0.681152,0.812988,-0.065918,530,355,398,0.882813,3,-1,27905,28132,27918,,142,316,0,1,1,3312,54946768
